"name","id.viaf","id.wiki","id.oape"
"شاعر اجتماعي سوري","NA","NA","3688"
"شاكر عون","NA","NA","3689"
"شاكر ابي ناضر","NA","NA","1876"
"شاكر الحمزوي الدمشقي","NA","NA","4290"
"شاكر الخوري","NA","NA","1877"
"شاكر الحنبلي","NA","NA","3690"
"شاكر شقير","NA","NA","1878"
"شاكر قيم","NA","NA","1879"
"شاكر نعمة الله سلوم","NA","NA","1880"
"شاكسبر","NA","NA","3691"
"شاهين الخازن","NA","NA","1881"
"شبابنا.","NA","NA","3692"
"شبل دموس","NA","NA","1882"
"شبلي النعماني","NA","NA","1883"
"شبلي صلاط","NA","NA","1884"
"شحاتة خزام","NA","NA","1886"
"شحاته خزام","NA","NA","1887"
"شدودي","NA","NA","1889"
"شرف الدين يحيى بن المقر بن الجيعان","NA","NA","1890"
"شريف الموسوي الرضي","NA","NA","1891"
"شريف عسيران","NA","NA","1892"
"شعيب","NA","NA","4291"
"شفيق منصور يكن","NA","NA","1894"
"شقندي","NA","NA","3693"
"شكري","NA","NA","1896"
"شكري فارس","NA","NA","3694"
"شكري اسبيرو","NA","NA","1895"
"شكري الالوسي البغدادي","NA","NA","1897"
"شكري الفضلي","NA","NA","1899"
"شكري زيدان","NA","NA","1900"
"شكري شماس","NA","NA","1901"
"شكري صادق","NA","NA","1902"
"شكري عاقل","NA","NA","1903"
"شكري كامل","NA","NA","3695"
"شكري معلوف","NA","NA","1904"
"شكيب رسلان","NA","NA","1905"
"شلبي شميل","NA","NA","1906"
"شمس الدين ابي عبد الله محمد بن احمد بن ابي بكر البناء الشامي المقدسي المعروف بالبشاري","NA","NA","3696"
"شمس الدين سامي","NA","NA","3697"
"شميل","NA","NA","1907"
"شهاب الدين","NA","NA","1908"
"شهاب الدين ابي العباس احمد بن يوسف التيفاشي","NA","NA","3698"
"شودان اليسوعي","NA","NA","1909"
"شورت هورن","NA","NA","1910"
"شوفاز الفرنسوي","NA","NA","1911"
"شيابرلي الايطالي","NA","NA","1912"
"بن احمد الهادي","NA","NA","3705"
"محي الدين الخياط","NA","NA","3708"
"احمد بن الامين الشنقيطي","NA","NA","3699"
"الاسلام ابن تيمية الحراني","NA","NA","3700"
"الاسلام ابن قيم الجوزية","NA","NA","3701"
"الاسلام عارف حكمت","NA","NA","3702"
"الربوة","NA","NA","3704"
"الكهربائية","NA","NA","111"
"النحاة","NA","NA","1913"
"رفاعة الطهطاوي","NA","NA","3706"
"علي يوسف","NA","NA","3707"
"محمد بن احمد السفاريني الاثري الحنبلي","NA","NA","112"
"نايف سليمان الصالح شبلي","NA","NA","113"
"شيفر","NA","NA","1914"
"شيل ناصيف دموس","NA","NA","1915"
"ص","NA","NA","3709"
"ص ز","NA","NA","3710"
"ص ن","NA","NA","1917"
"ص ي","NA","NA","1918"
"صابيء","NA","NA","114"
"صابيء","52421610","Q510650","2873"
"صاحب الأفكار","NA","NA","4292"
"صاحب الاقبال","NA","NA","4230"
"صاحب الجوائب","NA","NA","3711"
"صاحب الديلي ميل","NA","NA","4293"
"صاحب الطبيب","NA","NA","4294"
"صاحب الفلاكة","NA","NA","115"
"صاحب المقتطف","NA","NA","116"
"صاحب تاج العروس","NA","NA","4261"
"صاحب جريدة الإقبال","NA","NA","4295"
"صاحب جريدة الحارس","NA","NA","4262"
"صاحب جريدة العمران","NA","NA","4297"
"صاحب جريدة الكرمل","NA","NA","4216"
"صاحب جريدة المنبر","NA","NA","4298"
"صاحب جريدة الورلد","NA","NA","4263"
"صاحب كتاب التربية","NA","NA","4299"
"صاحب مجلة أدلة الترقي","NA","NA","4300"
"صاحب مجلة الحياة","NA","NA","4301"
"صاحب مجلة المباحث","NA","NA","4302"
"صاحب مجلة المجلات","NA","NA","4264"
"صاحب مجلة المحيط","NA","NA","4303"
"صاحب مجلة المشرق","NA","NA","4208"
"صادق المؤيد","NA","NA","1919"
"صالح اليافعي","NA","NA","1920"
"صالح بن علي اليافعي","NA","NA","3712"
"صالح جدي","NA","NA","1922"
"صالح جودت","NA","NA","1923"
"صالح حمدي","NA","NA","1924"
"صالح حمدي حماد","NA","NA","1925"
"صالح رضا","NA","NA","1926"
"صالح علي","NA","NA","1927"
"صالح مخلص رضا","NA","NA","1928"
"صالح هارون","NA","NA","1929"
"صالح يحيى القطب","NA","NA","1930"
"صبح الاعشى","NA","NA","1931"
"صدر الدين مقصودف","NA","NA","3713"
"صدر الدين مقصودوف","NA","NA","1933"
"صدقي الزهاوي","NA","NA","1934"
"صدقي حنا","NA","NA","1935"
"صديق حسن","NA","NA","4304"
"صروف","NA","NA","3714"
"صلاح الدين","NA","NA","3715"
"صلاح الدين الصندي","NA","NA","1936"
"صلاح الدين خليل بن ايبك الصفدي","NA","NA","4233"
"صلاح الدين يوسف","NA","NA","3718"
"صلاح الدين يوسف بن ايوب","NA","NA","3719"
"صلاح جيموجوز","NA","NA","3720"
"صموئيل يني","NA","NA","1937"
"صمويل زومير","NA","NA","1938"
"صنعة الله افندى ييكبولاط","NA","NA","3721"
"ض ش","NA","NA","1939"
"ط ي","NA","NA","117"
"طانيوس عبده","NA","NA","1940"
"طاهر خير الدين","NA","NA","3722"
"طلحة ابن محمد النسفي","NA","NA","3723"
"طه البشري","NA","NA","3724"
"طه الراوي","NA","NA","4154"
"ظاهر الزعني","NA","NA","1941"
"ظاهر العمر","NA","NA","3725"
"ظاهر خير الله الشويري","NA","NA","1942"
"ع ب","NA","NA","122"
"ع ج","NA","NA","1943"
"ع د","NA","NA","3727"
"ع داود ليفنكستون","NA","NA","3726"
"ع ر","NA","NA","3728"
"ع ز","NA","NA","1944"
"ع ع","NA","NA","1945"
"ع ع","NA","NA","120"
"ع ع ع","NA","NA","1946"
"ع عبادة","NA","NA","1947"
"ع م","NA","NA","1948"
"ع م","NA","NA","121"
"ع.ن","NA","NA","1949"
"عائشة عبد الرحمن (بنت الشاطئ)","NA","NA","1950"
"عابدين حسين خليفة","NA","NA","1951"
"عادل ارسلان","NA","NA","3729"
"عادل سليمان","NA","NA","3730"
"عارف المحملجي","NA","NA","3731"
"عارف المحماجي","NA","NA","3733"
"عارف المحملجي","NA","NA","3734"
"عارف النكدي","NA","NA","1952"
"عارف حكمت","NA","NA","3735"
"عارف حكمت","NA","NA","3736"
"عاصم بسيسو","NA","NA","4155"
"عالم عامل وكاتب فاضل","NA","NA","3737"
"عالم غيور","NA","NA","3738"
"عالم فاضل","NA","NA","3739"
"عالم مدرس بجامع الزيتونة","NA","NA","3740"
"عباس المصفي","NA","NA","1954"
"عباس حلمي","NA","NA","1955"
"عباس محمود العقاد","NA","NA","1956"
"عباس مروه","NA","NA","1957"
"عبد الاحد جرجي السرياني","NA","NA","1959"
"عبد الباسط فتح الله البيروتي","NA","NA","1961"
"عبد الباقي العمري","NA","NA","3741"
"عبد الجبار بن احمد","NA","NA","1962"
"عبد الحافظ الجاوي","NA","NA","3742"
"عبد الحسين الحويزي","NA","NA","1963"
"عبد الحسين الموسوي","NA","NA","1964"
"عبد الحسين شرف الدين","NA","NA","1965"
"عبد الحسين صادق","NA","NA","1966"
"عبد الحسين محمود الامين","NA","NA","1967"
"عبد الحق الاعظمي البغدادي","NA","NA","3743"
"عبد الحق البغدادي","NA","NA","1968"
"عبد الحق حقي البغدادي","NA","NA","1969"
"عبد الحليم المصري","NA","NA","1971"
"عبد الحليم بن علي بن سماية","NA","NA","3744"
"عبد الحليم انسي","NA","NA","1970"
"عبد الحليم حلمي المصري","NA","NA","1972"
"عبد الحميد الزهرواي","NA","NA","3745"
"عبد الحميد الرافعي الفاروقي","NA","NA","1976"
"عبد الحميد الفراهي","NA","NA","1977"
"عبد الحميد بن يحيى الكاتب","NA","NA","3746"
"عبد الحميد احمد","NA","NA","1973"
"عبد الحميد ايراني","NA","NA","1974"
"عبد الحميد شكري","NA","NA","3747"
"عبد الحميد محمد","NA","NA","1978"
"عبد الخالق ثروت","NA","NA","1979"
"عبد الرحمن ابن عمر بن محمد بن سهل الصوفي","NA","NA","4274"
"عبد الرحمن البرقوقي","NA","NA","3749"
"عبد الرحمن الكواكبي","NA","NA","3750"
"عبد الرحمن اليوسف","NA","NA","3751"
"عبد الرحمن بن عبد الله","NA","NA","3752"
"عبد الرحمن بن علي بن شيث القرشي","NA","NA","1982"
"عبد الرحمن الكاف","NA","NA","1981"
"عبد الرحمن زهدي","NA","NA","1983"
"عبد الرحمن سلام","NA","NA","1984"
"عبد الرحمن شيندر","NA","NA","1986"
"عبد الرحمن قراعة","NA","NA","3754"
"عبد الرحيم الصوفي","NA","NA","3756"
"عبد الرحيم بن علي البيساني","NA","NA","3757"
"عبد الرزاق الشاوي الشاهري","NA","NA","1987"
"عبد العزيز الانصاري","NA","NA","1989"
"عبد العزيز الجواهري","NA","NA","1990"
"عبد العزيز الجوهري","NA","NA","1991"
"عبد العزيز العجيزي","NA","NA","1993"
"عبد العزيز الجاويش","NA","NA","3758"
"عبد العزيز الصدر","NA","NA","1992"
"عبد العزيز المحمد السناني","NA","NA","1994"
"عبد العزيز جاويش","NA","NA","3759"
"عبد الغفار رياض","NA","NA","1996"
"عبد الغني العربي","NA","NA","3760"
"عبد الغني النابلسي","NA","NA","1998"
"عبد الفتاح القثلان","NA","NA","3761"
"عبد الفتاح السكري","NA","NA","1999"
"عبد الفتاح السكري الركابي","NA","NA","2000"
"عبد الفتاح رفعت","NA","NA","2002"
"عبد الفتاح صبري","NA","NA","2003"
"عبد القادر المغربي الطرابلسي","NA","NA","2006"
"عبد القادر الخوجه","NA","NA","3762"
"عبد القادر العبادي شنون","NA","NA","2004"
"عبد القادر الغندور","NA","NA","2005"
"عبد القادر حمزة","NA","NA","2007"
"عبد القاهر الجرجاني","NA","NA","2009"
"عبد الكريم سلمان","NA","NA","2010"
"عبد الكريم نوري","NA","NA","2011"
"عبد اللطيف النشار","NA","NA","2012"
"عبد اللطيف ثنيان","NA","NA","3765"
"عبد اللطيف نصيب","NA","NA","2013"
"عبد الله عمر","NA","NA","3767"
"عبد الله الانصاري","NA","NA","2014"
"عبد الله البستاني","NA","NA","2015"
"عبد الله البطليموسي النحوي الاندلسي","NA","NA","123"
"عبد الله العلمي","NA","NA","2016"
"عبد الله بن حجازي الشرقاوي","NA","NA","2021"
"عبد الله بن مروان","NA","NA","3769"
"عبد الله بن مسلم بن قتيبة الدينوري","NA","NA","2022"
"عبد الله رزق الله شار","NA","NA","2024"
"عبد الله اديب المعروف","NA","NA","3766"
"عبد الله الجيتيكير","NA","NA","3768"
"عبد الله المراش","NA","NA","2017"
"عبد الله المغيرة","NA","NA","2018"
"عبد الله جرجي السرياني","NA","NA","2023"
"عبد الله رعد","NA","NA","2025"
"عبد الله سليم يازجي","NA","NA","2026"
"عبد الله فريج","NA","NA","2027"
"عبد الله ميخائيل رعد","NA","NA","2029"
"عبد الله نصوحي","NA","NA","3770"
"عبد المجيد القصاب","NA","NA","3771"
"عبد المجيد قصاب","NA","NA","3772"
"عبد المطلب لبيب","NA","NA","2032"
"عبد المطلب مرتضى","NA","NA","2033"
"عبد المعين خلوصي","NA","NA","2034"
"عبد الهادي الاعظمي","NA","NA","3773"
"عبد الواحد حمدي","NA","NA","3774"
"عبد الواحد بن عبد الله","NA","NA","2035"
"عبد الواسع يحيى الواسعي","NA","NA","2036"
"عبد الوهاب","NA","NA","2037"
"عبد الوهاب سليم التنير","NA","NA","124"
"عبد الوهاب الانكليزي","NA","NA","3777"
"عبد الوهاب ا","NA","NA","2038"
"عبد الوهاب الشركة","NA","NA","3775"
"عبد الوهاب النجار","NA","NA","3776"
"عبد مصطفى","NA","NA","3778"
"عبد يشوع الجاثليق","NA","NA","2039"
"عبده ابو جمرة","NA","NA","2040"
"عبده ابو جمره","NA","NA","2041"
"عبده سكاكيني","NA","NA","2042"
"عبده كحيل","NA","NA","2043"
"عبود ابي راشد","NA","NA","4158"
"عبيد الكاتب","NA","NA","3779"
"عبيد الله","NA","NA","125"
"عبيد الله بن قيس الرقيات","NA","NA","3781"
"عبيد الله اسعد","NA","NA","3780"
"عثمان حلمي","NA","NA","2044"
"عثمان صادق","NA","NA","2045"
"عجلون","NA","NA","3844"
"عدلي يكن","NA","NA","2046"
"عربي عتبد","NA","NA","2047"
"عز الدين ابي حامد عبد الحميد","NA","NA","2048"
"عز الدين التنوخي","NA","NA","2049"
"عز الدين المدائني المعروف بابن ابي الحديد","NA","NA","3782"
"عز الدين صالح","NA","NA","2050"
"عزت خليل صادق","NA","NA","3783"
"عزيز مرزا","NA","NA","2055"
"عزيز مرموره ب ع","NA","NA","2056"
"عزيز يوسف عبد المسيح","NA","NA","2057"
"عش","NA","NA","2058"
"عشرات غيرهم لا تحضرني الان اسماؤهم من شيوخنا","NA","NA","3784"
"عطا الله اثناسيوس","NA","NA","2059"
"عطا فهمي","NA","NA","2060"
"عطاء امين","NA","NA","2061"
"عظم زاده حقي","NA","NA","2062"
"عفيرة بنت عباد","NA","NA","2843"
"عكونت دوجو","NA","NA","2064"
"علكسان صرفيان","NA","NA","4159"
"علم البرزالي","NA","NA","3785"
"علي الجميل الموصلي","NA","NA","126"
"علي توفيق","NA","NA","3786"
"علي فهمي محمد","NA","NA","3787"
"علي ابو الفتوح","NA","NA","2065"
"علي التقي زغيب","NA","NA","2066"
"علي الريماوي","NA","NA","2067"
"علي الزين","NA","NA","2068"
"علي الشرقي","NA","NA","2070"
"علي الفقي شاعر","NA","NA","2071"
"علي النقي زغيب","NA","NA","2072"
"علي مبارك","NA","NA","3788"
"علي بهجت","NA","NA","3789"
"علي بن ابي طالب","NA","NA","3790"
"علي بن احمد الحلبي","NA","NA","3791"
"علي بن حسن الرافضي","NA","NA","127"
"علي بن رسول","NA","NA","3792"
"علي بن شهاب","NA","NA","2073"
"علي بن عيسى","NA","NA","2074"
"علي بن عيسى الزنداني النصراني","NA","NA","3793"
"علي بن عيسى المنجم","NA","NA","3794"
"علي بن مؤيد","NA","NA","2075"
"علي بن موسى","NA","NA","2076"
"علي بن موسى البغدادي","NA","NA","2077"
"علي بن ميمون","NA","NA","3795"
"علي حسن ابراهيم","NA","NA","2078"
"علي يوسف","NA","NA","2079"
"علي شمس الدين","NA","NA","2080"
"علي علم الدين","NA","NA","2081"
"علي فؤاد","NA","NA","3796"
"علي فهمي محمد","NA","NA","2082"
"علي مبارك","NA","NA","2083"
"علي محمد الصواف","NA","NA","2084"
"علي مروة","NA","NA","2085"
"علي مهدي شمس الدين","NA","NA","2086"
"علي ناصر الدين","NA","NA","4160"
"علي يوسف","NA","NA","2087"
"علية المهدي","NA","NA","3797"
"علية المهدي العباسي","NA","NA","3798"
"علية بنت المهدي","NA","NA","4244"
"عماد الدين","NA","NA","2088"
"عمانوئيل فتح الله عمانوئيل","NA","NA","2089"
"عمر بن الخطا","NA","NA","4305"
"عمر بن الخطاب","NA","NA","3799"
"عمر بن الخطاب بن نفيل بن عبد العزى بن رباح بن عبد الله بن قرط بن رزاح بن عدي بن كعب بن لؤي) بن غالب بن فهر العدوي القرشي","NA","NA","3800"
"عمر خيري زغلول","NA","NA","3801"
"عمرو بن العاص","NA","NA","3802"
"عمرو بن بحر الجاحظ","NA","NA","2090"
